,Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Employment Labor Force,Poverty Rate,Brand,Store Number,Store Name,Ownership Type,Street Address,City,State/Province,Country,Postcode,Phone Number,Timezone,Longitude,Latitude,Employment_PCT,Recommended,Another_Store_Present
379,10305,42006.0,39.9,70758.0,30172.0,4464.0,19787.0,10.627053278103128,,,,,,,,,,,,,,47.10517545112603,Y,0
382,10307,14829.0,37.4,86457.0,36028.0,666.0,7084.0,4.491199676309933,,,,,,,,,,,,,,47.77125901948884,Y,0
430,10509,20209.0,41.1,90437.0,41563.0,1406.0,11956.0,6.957296254144193,,,,,,,,,,,,,,59.161759612054034,Y,0
435,10516,5223.0,43.2,81442.0,44447.0,284.0,2700.0,5.437488033697109,,,,,,,,,,,,,,51.69442848937393,Y,0
467,10566,23702.0,39.7,58226.0,30011.0,3298.0,13926.0,13.914437600202515,,,,,,,,,,,,,,58.754535482237785,Y,0
482,10591,22890.0,39.3,80814.0,46546.0,1924.0,12670.0,8.405417212756662,,,,,,,,,,,,,,55.35168195718654,Y,0
485,10596,1270.0,37.7,52051.0,24923.0,100.0,701.0,7.874015748031496,,,,,,,,,,,,,,55.196850393700785,Y,0
522,10918,12043.0,40.0,87114.0,36372.0,508.0,6697.0,4.218218051980403,,,,,,,,,,,,,,55.60906750809599,Y,0
526,10922,1355.0,42.1,87566.0,36562.0,114.0,837.0,8.413284132841328,,,,,,,,,,,,,,61.77121771217712,Y,0
527,10923,8797.0,36.6,88047.0,31107.0,1081.0,4922.0,12.288280095487098,,,,,,,,,,,,,,55.950892349664656,Y,0
528,10924,13141.0,41.3,84661.0,36792.0,579.0,6348.0,4.406057377672932,,,,,,,,,,,,,,48.30682596453847,Y,0
529,10925,4446.0,40.4,66888.0,41951.0,438.0,2507.0,9.851551956815115,,,,,,,,,,,,,,56.387764282501124,Y,0
531,10927,11952.0,32.5,55556.0,25685.0,1948.0,6606.0,16.298527443105755,,,,,,,,,,,,,,55.2710843373494,Y,0
534,10931,950.0,42.5,78750.0,32285.0,117.0,532.0,12.31578947368421,,,,,,,,,,,,,,56.0,Y,0
553,10969,1674.0,43.3,79643.0,36621.0,222.0,1171.0,13.261648745519713,,,,,,,,,,,,,,69.95221027479091,Y,0
554,10970,9670.0,41.8,74397.0,37268.0,913.0,5441.0,9.441571871768355,,,,,,,,,,,,,,56.26680455015512,Y,0
555,10973,2789.0,41.6,83636.0,32251.0,138.0,1624.0,4.94801003944066,,,,,,,,,,,,,,58.2287558264611,Y,0
567,10988,819.0,35.5,70547.0,25936.0,26.0,392.0,3.1746031746031744,,,,,,,,,,,,,,47.863247863247864,Y,0
569,10990,20139.0,43.7,84110.0,42206.0,1107.0,10284.0,5.496797259049605,,,,,,,,,,,,,,51.06509757187546,Y,0
570,10992,9839.0,44.3,91083.0,35287.0,448.0,5188.0,4.553308263034861,,,,,,,,,,,,,,52.728935867466205,Y,0
571,10993,4678.0,36.8,67750.0,25767.0,502.0,2317.0,10.73108165882856,,,,,,,,,,,,,,49.529713552800345,Y,0
699,11412,37176.0,39.1,70672.0,25315.0,3303.0,20985.0,8.884764364105875,,,,,,,,,,,,,,56.44770819883796,Y,0
786,11694,21725.0,43.7,76944.0,36601.0,1439.0,10210.0,6.623705408515535,,,,,,,,,,,,,,46.99654775604143,Y,0
800,11713,9328.0,38.5,75183.0,34903.0,1137.0,4757.0,12.189108061749572,,,,,,,,,,,,,,50.99699828473413,Y,0
805,11717,57375.0,32.8,69405.0,20945.0,5550.0,31621.0,9.673202614379084,,,,,,,,,,,,,,55.11285403050109,Y,0
818,11727,29056.0,38.3,76333.0,34440.0,2353.0,16303.0,8.098155286343612,,,,,,,,,,,,,,56.108893171806166,Y,0
834,11742,13404.0,37.5,86346.0,35247.0,600.0,7079.0,4.476275738585497,,,,,,,,,,,,,,52.81259325574455,Y,0
864,11770,199.0,31.7,88750.0,35043.0,10.0,114.0,5.025125628140704,,,,,,,,,,,,,,57.28643216080402,Y,0
869,11778,12605.0,37.5,85893.0,32989.0,646.0,6933.0,5.124950416501388,,,,,,,,,,,,,,55.001983339944466,Y,0
914,11950,17712.0,35.1,68338.0,24206.0,2065.0,8726.0,11.658762420957544,,,,,,,,,,,,,,49.26603432700993,Y,0
915,11951,14048.0,35.5,65534.0,24396.0,2319.0,7142.0,16.50768792710706,,,,,,,,,,,,,,50.83997722095672,Y,0
917,11953,12302.0,43.0,69690.0,32896.0,868.0,6345.0,7.055763290521867,,,,,,,,,,,,,,51.57697935295074,Y,0
930,11967,26488.0,35.7,82557.0,27462.0,2449.0,14000.0,9.245696164300815,,,,,,,,,,,,,,52.854122621564485,Y,0
942,12008,485.0,42.8,58375.0,29941.0,8.0,227.0,1.6494845360824741,,,,,,,,,,,,,,46.8041237113402,Y,0
943,12009,7327.0,44.2,80750.0,39330.0,317.0,4256.0,4.326463764159956,,,,,,,,,,,,,,58.0865292752832,Y,0
946,12017,310.0,39.2,67917.0,26488.0,31.0,175.0,10.0,,,,,,,,,,,,,,56.45161290322581,Y,0
947,12018,7608.0,44.2,80126.0,37799.0,128.0,4455.0,1.6824395373291272,,,,,,,,,,,,,,58.556782334384856,Y,0
948,12019,14841.0,43.5,90897.0,38870.0,529.0,8260.0,3.564449834916785,,,,,,,,,,,,,,55.65662691193316,Y,0
950,12022,1002.0,41.8,68438.0,29380.0,73.0,498.0,7.285429141716567,,,,,,,,,,,,,,49.70059880239521,Y,0
953,12025,5464.0,43.2,56938.0,29044.0,319.0,3121.0,5.838213762811128,,,,,,,,,,,,,,57.119326500732065,Y,0
955,12028,970.0,39.7,77143.0,28680.0,46.0,530.0,4.742268041237113,,,,,,,,,,,,,,54.63917525773196,Y,0
956,12029,1127.0,42.4,78365.0,29674.0,63.0,524.0,5.590062111801243,,,,,,,,,,,,,,46.495119787045255,Y,0
966,12043,8390.0,35.7,49589.0,25345.0,808.0,4343.0,9.630512514898689,,,,,,,,,,,,,,51.76400476758045,Y,0
968,12046,907.0,37.6,75263.0,37045.0,46.0,503.0,5.071664829106946,,,,,,,,,,,,,,55.45755237045204,Y,0
969,12047,20102.0,42.0,47138.0,28117.0,2392.0,11087.0,11.899313501144166,,,,,,,,,,,,,,55.153716048154415,Y,0
975,12057,2189.0,38.8,53194.0,22957.0,283.0,1111.0,12.928277752398355,,,,,,,,,,,,,,50.753768844221106,Y,0
986,12066,2212.0,39.1,63750.0,25620.0,105.0,1220.0,4.746835443037975,,,,,,,,,,,,,,55.15370705244123,Y,0
988,12068,3068.0,39.8,47813.0,21828.0,359.0,1652.0,11.701434159061277,,,,,,,,,,,,,,53.84615384615385,Y,0
992,12072,2797.0,39.8,53387.0,24964.0,294.0,1410.0,10.511262066499821,,,,,,,,,,,,,,50.41115480872363,Y,0
1004,12090,6127.0,43.6,54716.0,24803.0,699.0,3138.0,11.408519667047495,,,,,,,,,,,,,,51.215929492410645,Y,0
1006,12093,1798.0,43.1,56563.0,25417.0,215.0,950.0,11.957730812013349,,,,,,,,,,,,,,52.8364849833148,Y,0
1007,12094,2285.0,40.5,54594.0,26035.0,221.0,1270.0,9.671772428884026,,,,,,,,,,,,,,55.57986870897155,Y,0
1008,12095,12515.0,39.8,43967.0,24633.0,1293.0,5910.0,10.331602077506991,,,,,,,,,,,,,,47.22333200159808,Y,0
1009,12106,2309.0,43.8,70156.0,36506.0,44.0,1263.0,1.9055868341273279,,,,,,,,,,,,,,54.69900389779125,Y,0
1019,12118,14204.0,40.2,61389.0,30319.0,1160.0,7328.0,8.166713601802309,,,,,,,,,,,,,,51.591101098282174,Y,0
1020,12120,723.0,43.3,47083.0,30297.0,168.0,359.0,23.236514522821576,,,,,,,,,,,,,,49.654218533886585,Y,0
1021,12121,2031.0,43.6,70365.0,26482.0,68.0,1138.0,3.348104382077794,,,,,,,,,,,,,,56.03151157065485,Y,0
1022,12122,4498.0,43.8,50532.0,25814.0,703.0,2479.0,15.62916851934193,,,,,,,,,,,,,,55.11338372610049,Y,0
1023,12123,5502.0,43.4,65458.0,33450.0,294.0,3196.0,5.343511450381679,,,,,,,,,,,,,,58.087968011632135,Y,0
1034,12140,1721.0,38.7,80083.0,30030.0,19.0,855.0,1.1040092969203952,,,,,,,,,,,,,,49.68041836141778,Y,0
1035,12143,5026.0,41.9,57371.0,28407.0,317.0,2549.0,6.307202546756864,,,,,,,,,,,,,,50.71627536808595,Y,0
1037,12147,565.0,43.1,60875.0,24955.0,102.0,312.0,18.053097345132745,,,,,,,,,,,,,,55.2212389380531,Y,0
1039,12149,2478.0,38.1,49357.0,22702.0,345.0,1263.0,13.922518159806295,,,,,,,,,,,,,,50.96852300242131,Y,0
1040,12150,779.0,42.6,76151.0,30926.0,23.0,406.0,2.952503209242619,,,,,,,,,,,,,,52.118100128369704,Y,0
1042,12153,1005.0,42.7,82724.0,36994.0,79.0,556.0,7.8606965174129355,,,,,,,,,,,,,,55.32338308457712,Y,0
1043,12154,2838.0,44.3,67721.0,30950.0,473.0,1415.0,16.666666666666668,,,,,,,,,,,,,,49.85905567300916,Y,0
1044,12155,1938.0,41.2,45938.0,19355.0,242.0,1086.0,12.487100103199175,,,,,,,,,,,,,,56.037151702786375,Y,0
1045,12156,933.0,40.5,64107.0,31616.0,121.0,461.0,12.968917470525188,,,,,,,,,,,,,,49.41050375133977,Y,0
1047,12158,6531.0,39.2,79662.0,32192.0,499.0,3663.0,7.640483846271628,,,,,,,,,,,,,,56.086357372531005,Y,0
1049,12160,1095.0,42.3,56923.0,26913.0,191.0,569.0,17.442922374429223,,,,,,,,,,,,,,51.9634703196347,Y,0
1053,12166,1368.0,44.1,55341.0,23910.0,215.0,648.0,15.716374269005849,,,,,,,,,,,,,,47.36842105263158,Y,0
1057,12170,5311.0,37.7,70377.0,26885.0,523.0,2847.0,9.8474863490868,,,,,,,,,,,,,,53.605723969120696,Y,0
1060,12174,272.0,42.9,63527.0,27274.0,41.0,196.0,15.073529411764707,,,,,,,,,,,,,,72.05882352941177,Y,0
1063,12177,560.0,39.1,68750.0,39779.0,9.0,385.0,1.6071428571428572,,,,,,,,,,,,,,68.75,Y,0
1065,12182,14260.0,41.2,45251.0,25014.0,2659.0,7369.0,18.64656381486676,,,,,,,,,,,,,,51.67601683029453,Y,0
1070,12187,413.0,40.1,67500.0,28335.0,35.0,206.0,8.474576271186441,,,,,,,,,,,,,,49.87893462469734,Y,0
1071,12188,11249.0,38.5,66211.0,34539.0,843.0,6711.0,7.493999466619255,,,,,,,,,,,,,,59.658636323228734,Y,0
1072,12189,17860.0,35.3,47263.0,28734.0,2384.0,10299.0,13.348264277715565,,,,,,,,,,,,,,57.66517357222844,Y,0
1080,12198,7994.0,38.3,82188.0,35319.0,406.0,4536.0,5.078809106830122,,,,,,,,,,,,,,56.74255691768827,Y,0
1101,12303,30276.0,39.8,61267.0,30667.0,3465.0,16374.0,11.444708680142687,,,,,,,,,,,,,,54.082441537851764,Y,0
1104,12306,25785.0,41.2,58869.0,28602.0,2522.0,14749.0,9.780880356796587,,,,,,,,,,,,,,57.19992243552453,Y,0
1110,12404,3435.0,42.6,67639.0,34997.0,355.0,1965.0,10.334788937409025,,,,,,,,,,,,,,57.20524017467249,Y,0
1112,12406,707.0,39.2,40750.0,39051.0,160.0,362.0,22.63083451202263,,,,,,,,,,,,,,51.2022630834512,Y,0
1116,12411,487.0,38.3,63618.0,23526.0,48.0,270.0,9.856262833675565,,,,,,,,,,,,,,55.441478439425055,Y,0
1121,12417,757.0,38.9,50509.0,21560.0,78.0,378.0,10.303830911492735,,,,,,,,,,,,,,49.93394980184941,Y,0
1134,12432,387.0,43.7,66550.0,31765.0,4.0,233.0,1.0335917312661498,,,,,,,,,,,,,,60.20671834625323,Y,0
1146,12446,4723.0,43.5,51696.0,29914.0,596.0,2406.0,12.619098030912555,,,,,,,,,,,,,,50.94219775566377,Y,0
1150,12451,1878.0,38.5,60665.0,30968.0,331.0,917.0,17.625133120340788,,,,,,,,,,,,,,48.82854100106496,Y,0
1169,12472,1749.0,35.7,41224.0,22140.0,174.0,863.0,9.948542024013722,,,,,,,,,,,,,,49.34248141795312,Y,0
1170,12473,1271.0,41.2,71702.0,30880.0,215.0,650.0,16.915814319433515,,,,,,,,,,,,,,51.14083398898505,Y,0
1173,12477,18860.0,43.5,60862.0,32721.0,1381.0,10885.0,7.32237539766702,,,,,,,,,,,,,,57.71474019088017,Y,0
1180,12486,1410.0,42.6,72135.0,32360.0,43.0,756.0,3.049645390070922,,,,,,,,,,,,,,53.61702127659574,Y,0
1181,12487,3230.0,42.8,67350.0,32986.0,140.0,1943.0,4.3343653250774,,,,,,,,,,,,,,60.154798761609904,Y,0
1186,12493,198.0,40.3,87344.0,38998.0,48.0,114.0,24.242424242424242,,,,,,,,,,,,,,57.57575757575758,Y,0
1188,12495,248.0,40.3,50156.0,30398.0,72.0,156.0,29.032258064516128,,,,,,,,,,,,,,62.903225806451616,Y,0
1191,12501,2593.0,34.2,64040.0,27342.0,338.0,1397.0,13.035094485152333,,,,,,,,,,,,,,53.87581951407636,Y,0
1196,12508,19917.0,39.8,62792.0,29936.0,2488.0,10128.0,12.491841140734046,,,,,,,,,,,,,,50.85103178189486,Y,0
1202,12517,633.0,41.1,51806.0,23281.0,43.0,301.0,6.79304897314376,,,,,,,,,,,,,,47.55134281200632,Y,0
1203,12518,6139.0,41.0,80692.0,37244.0,287.0,2961.0,4.67502850627138,,,,,,,,,,,,,,48.232611174458384,Y,0
1204,12520,3068.0,41.9,84808.0,45643.0,236.0,1756.0,7.6923076923076925,,,,,,,,,,,,,,57.23598435462842,Y,0
